distX,distY,id
112.148915,30.382114,276521827
112.149667,30.381382,276523821
112.153854,30.386468,8620552227
112.145965,30.388802,8621038667
112.150685,30.379483,8621865516
112.147913,30.378916,276523372
112.156311,30.381609,276589404
112.15635,30.381446,8620577187
112.157706,30.387427,8620698599
112.158995,30.384463,8608756426
112.1591,30.382696,8640083229
112.159167,30.381489,8622012506
112.158953,30.380174,8640068179
112.158913,30.379789,8620698572
112.158537,30.377578,8640123532
112.159743,30.386015,276521626
112.14009,30.383392,8608816971
112.140099,30.38329,8608763374
112.139776,30.390127,8621038325
112.164399,30.38581,8640070026
112.164717,30.385752,276521368
112.143163,30.373486,8640122022
112.161783,30.381851,276518092
112.162474,30.38077,276589245
112.160226,30.392819,8608763433
112.16034,30.392783,276518298
112.164907,30.38867,8620462599
112.163206,30.391815,8640020478
112.161852,30.393041,8621788481
112.160686,30.376713,8608756594
112.160339,30.376533,8620464403
112.161486,30.376014,276521746
112.170213,30.391613,5710081246
112.170377,30.391666,8621840014
112.173665,30.392158,276524760
112.182418,30.381563,8621055024
112.188126,30.383425,8640062827
112.18934,30.386855,8600139542
112.192141,30.383653,8608764524
112.183765,30.379708,8608764972
112.182521,30.37959,276521696
112.19336,30.383801,276521742
112.191728,30.389295,276522467
112.193027,30.381993,8608752750
112.191118,30.379535,276521615
112.194201,30.384152,8621055988
112.193743,30.381902,5710074724
112.193106,30.380857,8621044947
112.193638,30.38139,8620395159
112.193758,30.381506,8620780461
112.193563,30.388809,276521232
112.193781,30.381417,8608759137
112.194817,30.383158,8621442972
112.193638,30.380617,8608763247
112.19298,30.390212,8621949411
112.194418,30.381507,8640129753
112.18846,30.39356,8640147900
112.191028,30.393054,8640133186
112.195761,30.384248,8621196423
112.195821,30.384128,8621192561
112.195239,30.387854,8640123431
112.19665,30.383689,276589177
112.196339,30.382602,8620785204
112.197818,30.38292,8621196806
112.197813,30.382873,8608772972
112.197901,30.384077,8608817687
112.195134,30.381209,8608758242
112.198193,30.383316,8608770946
112.198604,30.384215,5710082308
112.199952,30.384053,276523819
112.198004,30.382617,8608757327
112.198058,30.382573,8608764556
112.200526,30.386308,276517441
112.201866,30.383944,8621380364
112.201515,30.387154,8640068170
112.199215,30.381417,8600139699
112.201502,30.387207,8620474737
112.199972,30.381649,8608817738
112.199126,30.381226,8621381070
112.19719,30.380952,8608818041
112.203591,30.383749,8620467119
112.203734,30.383761,8621196988
112.203622,30.382992,8621087733
112.20377,30.383076,276524025
112.203694,30.38301,276524057
112.203955,30.383044,8621379012
112.203937,30.38289,8608755745
112.203742,30.38276,276517736
112.204004,30.382922,8608756712
112.204451,30.382832,276522199
112.204337,30.382581,8621196942
112.205338,30.383584,8640127871
112.206128,30.383533,8621044860
112.205495,30.382568,8621039396
112.205508,30.38258,8608756000
112.205526,30.382587,8608772985
112.205533,30.382587,276517729
112.206072,30.382808,5710074779
112.205605,30.382467,8624014652
112.205707,30.382296,8640126573
112.206154,30.381867,276524918
112.206096,30.381792,8608762778
112.206367,30.381728,8621196269
112.206172,30.381656,8621197544
112.206581,30.381628,8608769846
112.206185,30.381582,8640020414
112.206574,30.381593,8640133182
112.209867,30.381003,8620457265
112.209208,30.389059,276521035
112.207356,30.381555,276521633
112.208645,30.390188,8620697996
112.212561,30.380083,8608762989
112.210259,30.379613,8640057137
112.214413,30.381029,8608764896
112.234217,30.385788,276517100
112.235279,30.383645,8620558556
112.240647,30.386584,8621055007
112.228466,30.390342,276521835
112.241136,30.378966,276518387
112.240994,30.378194,8620783632
112.242314,30.381323,276519083
112.244137,30.386697,8608750737
112.227053,30.391966,8620458465
112.229627,30.376416,8620458498
112.242431,30.379718,8608750262
112.242926,30.379575,8620395169
112.244689,30.382453,8608758191
112.245158,30.385419,276519158
112.244919,30.382658,8622019482
112.245313,30.385227,8621441747
112.245316,30.385444,276520034
112.245445,30.385185,8640028854
112.245501,30.385207,8608816204
112.245565,30.382426,276524851
112.245648,30.382453,8608755976
112.245674,30.382453,8620465946
112.24527,30.380213,8621020895
112.240248,30.375649,8608756471
112.250754,30.392073,8608757067
112.243895,30.396319,8621080832
112.254199,30.387147,276518403
112.252193,30.392451,8621045455
112.252462,30.372664,276520918
112.275816,30.386383,276520685
112.275595,30.387082,8608750599
112.275558,30.387685,8620722521
112.27677,30.382751,8621196668
112.276975,30.387182,8608759164
112.275757,30.388318,8640141953
112.276634,30.389352,276522048
112.269646,30.379518,276524097
112.269868,30.378929,8620465435
112.269833,30.372965,8608756734
112.274607,30.371906,8620465455
112.290371,30.380155,8620472676
112.290172,30.378606,8620465857
112.290438,30.377471,8622019015
112.157637,30.374333,276523529
112.158033,30.374365,276518026
112.158677,30.373448,8640028840
112.138959,30.376506,8608769659
112.149321,30.370257,276521683
112.13889,30.376028,8620457016
112.153832,30.370699,276520921
112.139635,30.373607,8622012450
112.160779,30.373096,276520626
112.16055,30.373018,8621437940
112.17655,30.37893,276520636
112.176707,30.375376,8608759235
112.176876,30.375311,8620464805
112.176819,30.375271,276521305
112.177075,30.374962,276518430
112.179528,30.375003,8640128347
112.179842,30.375022,8620469325
112.177775,30.374699,276522331
112.173504,30.375764,8640123751
112.173585,30.375712,276520809
112.18224,30.374437,276517466
112.182086,30.373642,8608764374
112.17627,30.37265,8620470714
112.176002,30.371477,8621390855
112.179896,30.370786,8621192546
112.177363,30.391459,8622019408
112.170422,30.372277,5710073919
112.177454,30.391966,276518444
112.179666,30.392489,8622012434
112.176714,30.369025,8608750565
112.188064,30.374447,8640119761
112.190432,30.37565,8621042217
112.187508,30.372666,276522384
112.187011,30.372277,8608762780
112.189727,30.37304,8621840012
112.190726,30.37338,276521241
112.194827,30.379362,8608768340
112.194868,30.379359,276517993
112.195172,30.380878,8608760093
112.195085,30.377179,8608767134
112.199032,30.379763,8621044923
112.198734,30.379051,8608818049
112.200417,30.380424,8640067300
112.198478,30.378704,276524954
112.199787,30.378605,8608812316
112.200757,30.379273,8621381647
112.19924,30.377916,276589483
112.198526,30.377564,276521885
112.199279,30.377637,8621165006
112.202543,30.3782,276521968
112.203642,30.378488,8621442920
112.200347,30.377921,276522439
112.206736,30.379305,8640122024
112.207448,30.378864,8620786342
112.205099,30.378112,8608763098
112.212849,30.379858,8622019071
112.214339,30.380086,8621197536
112.212945,30.378556,8600138543
112.209446,30.376477,8621081256
112.219778,30.379163,8608767963
112.212612,30.375596,5710081512
112.21432,30.375448,276524033
112.214334,30.375444,276519209
112.214706,30.375219,8620722545
112.215531,30.375194,276522218
112.208612,30.376557,8640128869
112.208768,30.376396,5710080961
112.208741,30.376408,8620725961
112.216685,30.37345,8608763175
112.216216,30.373463,8600137765
112.216239,30.373457,276520656
112.214448,30.373827,8608756945
112.216282,30.373337,8640070378
112.224858,30.375586,8621439668
112.215191,30.37333,276521729
112.215997,30.373046,8608761439
112.215561,30.373125,8608755707
112.21582,30.372919,8620464396
112.217089,30.372333,8608756637
112.215194,30.372396,276521242
112.247988,30.370616,8640119763
112.261338,30.379887,8621018869
112.248039,30.370574,276521730
112.261032,30.376358,276521632
112.260261,30.374166,276523685
112.270874,30.371127,8621196941
112.270584,30.370828,8608817451
112.154489,30.370202,8640127932
112.150329,30.368281,276521530
112.155955,30.369791,8620698974
112.1564,30.369977,8621165007
112.15042,30.368011,8620392459
112.149425,30.367771,8640119757
112.141683,30.371046,8620465850
112.148265,30.367587,8608801036
112.159574,30.370865,8620467192
112.163675,30.370782,8621380618
112.164287,30.370912,276520811
112.160844,30.367384,8640127925
112.173149,30.370054,8640143693
112.173136,30.370042,8620474273
112.170166,30.369112,276522050
112.175285,30.368362,8640119659
112.17881,30.368813,8620470712
112.178844,30.368812,8621055051
112.179024,30.368777,276520137
112.179609,30.368626,8608759729
112.175868,30.367256,8608756512
112.181883,30.369394,276524915
112.17925,30.367842,8621439844
112.189436,30.371911,8621443503
112.19056,30.372532,276522451
112.195226,30.376994,276518359
112.195831,30.374365,8621196651
112.196986,30.376998,8608756374
112.197016,30.37701,270139674
112.197196,30.377169,276518426
112.199134,30.377006,8620697424
112.199146,30.376988,5710081731
112.199157,30.377159,8608756272
112.19939,30.377,8608816249
112.199414,30.377101,8608800911
112.199754,30.376872,8621196295
112.200251,30.377315,8640143752
112.200375,30.377318,8640140435
112.200461,30.377311,8620698434
112.200065,30.376398,276522552
112.1996,30.375718,8621042218
112.199851,30.375744,8640140612
112.20048,30.376555,8608756778
112.199734,30.375278,8621443569
112.202162,30.377378,8621037630
112.20223,30.377406,8640119753
112.202382,30.377542,276520453
112.20108,30.376131,8621196820
112.201019,30.376114,8621381645
112.202845,30.375474,8640127805
112.200692,30.37516,8608768098
112.204699,30.377179,276521946
112.200781,30.374524,276524789
112.200068,30.375229,8621165713
112.204069,30.377554,8608752670
112.204395,30.377558,276589226
112.204304,30.378056,8620467394
112.204706,30.377875,8640068183
112.206041,30.377479,8608759675
112.206092,30.377784,8620786329
112.206441,30.375846,8620698608
112.205524,30.375702,8640020425
112.207514,30.376298,8640068420
112.207772,30.375552,8608755868
112.207969,30.37564,8608802100
112.207729,30.375379,8621378083
112.207265,30.37491,8608817648
112.206963,30.374785,8608760760
112.207358,30.374793,8640143696
112.208303,30.375398,8621055026
112.208338,30.375402,8608758774
112.208233,30.375094,8621196801
112.208798,30.374738,8620472052
112.204774,30.374057,8640126916
112.215267,30.371956,8621044960
112.22212,30.373858,8620465901
112.216094,30.372084,8608769751
112.219084,30.371309,8608815900
112.215534,30.371601,8620465873
112.216096,30.370057,8608816656
112.226249,30.37294,8621381615
112.217257,30.368101,8608816231
112.230105,30.369747,8620558534
112.229435,30.368196,8620786388
112.231279,30.368942,8640128845
112.235837,30.371507,8608751122
112.23746,30.370227,276521149
112.238829,30.369937,276520484
112.237187,30.368394,8621196906
112.240146,30.368013,276518405
112.240152,30.367986,8640129749
112.239991,30.367939,276589412
112.242791,30.36723,276522644
112.258823,30.37058,8620474761
112.255197,30.370697,8620464910
112.262443,30.367753,8620465958
112.24815,30.366567,8621441741
